1564	21301774	1
1565	941	1
1565	13908	1
1565	25712	1
1565	31264	1
1565	38994	1
1565	59430	1
1565	84756	1
1565	124192	1
1565	147736	1
1565	177861	1
1565	180106	1
1565	210853	1
1565	251599	1
1565	290438	1
1565	307703	1
1565	347177	1
1565	366315	1
1565	377089	1
1565	428286	1
1565	444760	1
1565	469897	1
1565	495693	1
1565	505946	1
1565	535959	1
1565	536168	1
1565	591952	1
1565	599687	1
1565	647097	1
1565	652155	1
1565	666237	1
1565	702998	1
1565	705216	1
1565	710631	1
1565	712098	1
1565	712996	1
1565	716365	1
1565	726558	1
1565	733820	1
1565	734864	1
1565	736140	1
1565	743052	1
1565	745066	1
1565	747498	1
1565	751198	1
1565	753456	1
1565	755985	1
1565	760040	1
1565	772695	1
1565	777031	1
1565	778588	1
1565	780220	1
1565	783323	1
1565	784707	1
1565	788577	1
1565	795115	1
1565	795615	1
1565	798559	1
1565	801120	1
1565	802136	1
1565	804923	1
1565	807204	1
1565	809291	1
1565	818397	1
1565	818649	1
1565	823577	1
1565	827256	1
1565	828718	1
1565	832629	1
1565	844578	1
1565	844596	1
1565	849970	1
1565	854494	1
1565	855194	1
1565	857575	1
1565	862636	1
1565	867868	1
1565	868727	1
1565	869087	1
1565	882170	1
1565	1204108	1
1565	1604828	1
1565	1606378	1
1565	1627747	1
1565	1638683	1
1565	1648116	1
1565	1732888	1
1565	21311325	1
1566	1521	1
1566	11692	1
1566	31768	1
1566	166804	1
1566	194462	1
1566	224311	1
1566	1943958	1
1566	4316257	1
1566	4316257	1
1566	5328994	1
1566	5328994	1
1566	9022490	1
1566	10933312	1
1566	16142820	1
1567	717	1
1567	2495	1
1567	4896	1
1567	7252	1
1567	8881	1
1567	12677	1
1567	21422	1
1567	27475	1
1567	29280	1
1567	30022	1
1567	44860	1
1567	154420	1
1567	171093	1
1567	181337	1
1567	218617	1
1567	241111	1
1567	525814	1
1570	65	1
1570	40594	1
1571	68	1
1571	68	1
1571	21288364	1
1571	21288364	1
1572	684	1
1572	6811	1
1572	10374	1
1572	47265	1
1572	489771	1
1572	489771	1
1572	489771	1
1572	512904	1
1572	530499	1
1572	597597	1
1572	652020	1
1572	668799	1
1572	671875	1
1572	681779	1
1572	681779	1
1572	4457249	1
1572	5092580	1
1572	5432743	1
1575	105	1
1576	621	1
1576	6460	1
1576	9357	1
1576	10539	1
1576	16994	1
1576	17708	1
1576	20306	1
1576	20306	1
1576	20991	1
1576	21082	1
1576	22480	1
1576	23852	1
1576	25095	1
1576	25412	1
1576	28855	1
1576	29180	1
1576	30072	1
1576	72373	1
1576	84494	1
1576	128308	1
1576	168040	1
1576	1128495	1
1576	2231352	1
1576	3085016	1
1576	21012485	1
1576	21277605	1
1576	21779227	1
1576	22308779	1
1576	23218645	1
1576	23286295	1
1577	289	1
1577	170070	1
1577	489233	1
1577	21263128	1
1578	5906	1
1578	7638	1
1578	8596	1
1578	11561	1
1578	18009	1
1578	26801	1
1578	92350	1
1578	115298	1
1578	202426	1
1578	604307	1
1578	648744	1
1579	317	1
1579	1860	1
1579	2684	1
1579	3509	1
1579	4441	1
1579	4441	1
1579	4995	1
1579	5520	1
1579	6737	1
1579	6774	1
1579	8222	1
1579	8222	1
1579	11887	1
1579	12484	1
1579	13508	1
1579	13706	1
1579	13852	1
1579	13964	1
1579	14010	1
1579	14010	1
1579	14978	1
1579	15140	1
1579	15140	1
1579	17740	1
1579	18001	1
1579	18531	1
1579	19103	1
1579	19184	1
1579	20180	1
1579	20396	1
1579	20427	1
1579	20496	1
1579	20983	1
1579	23013	1
1579	23659	1
1579	25104	1
1579	26305	1
1579	27404	1
1579	27404	1
1579	28090	1
1579	28379	1
1579	28452	1
1579	29269	1
1579	29355	1
1579	29869	1
1579	53884	1
1579	119990	1
1579	124590	1
1579	140118	1
1579	152888	1
1580	1350	1
1580	2171	1
1580	2835	1
1580	4107	1
1580	4171	1
1580	4172	1
1580	5503	1
1580	7217	1
1580	7427	1
1580	7814	1
1580	8547	1
1580	8950	1
1580	9079	1
1580	9758	1
1580	9758	1
1580	11004	1
1580	11259	1
1580	12145	1
1580	14358	1
1580	14948	1
1580	15077	1
1580	16399	1
1580	17649	1
1580	17724	1
1580	17960	1
1580	19809	1
1580	19908	1
1580	21995	1
1580	23819	1
1580	24017	1
1580	24922	1
1580	25114	1
1580	27818	1
1580	28206	1
1580	28400	1
1580	29199	1
1580	31347	1
1580	32088	1
1580	32172	1
1580	32945	1
1580	33922	1
1580	35239	1
1580	35596	1
1580	38018	1
1580	38248	1
1580	39427	1
1580	41206	1
1580	43414	1
1580	44969	1
1580	45037	1
1580	45587	1
1580	48052	1
1580	48402	1
1580	49120	1
1580	49440	1
1580	49450	1
1580	50552	1
1580	51020	1
1580	51650	1
1580	54023	1
1580	54185	1
1580	55254	1
1580	55474	1
1580	57462	1
1580	57565	1
1580	58121	1
1580	59350	1
1580	60398	1
1580	62126	1
1580	65601	1
1580	67119	1
1580	67154	1
1580	68187	1
1580	69263	1
1580	70997	1
1580	72823	1
1580	74794	1
1580	74990	1
1580	76153	1
1580	76330	1
1580	76698	1
1580	77114	1
1580	77214	1
1580	78892	1
1580	79932	1
1580	80092	1
1580	80219	1
1580	82261	1
1580	82450	1
1580	82505	1
1580	84578	1
1580	85670	1
1580	85908	1
1580	86305	1
1580	87641	1
1580	88299	1
1580	89380	1
1580	92206	1
1580	92918	1
1580	93322	1
1580	94187	1
1580	94655	1
1580	95581	1
1580	95586	1
1580	95987	1
1580	96648	1
1580	97944	1
1580	99321	1
1580	100321	1
1580	101108	1
1580	103707	1
1580	109061	1
1580	109523	1
1580	110009	1
1580	112596	1
1580	113581	1
1580	113998	1
1580	114402	1
1580	114788	1
1580	115479	1
1580	116779	1
1580	117124	1
1580	118018	1
1580	118066	1
1580	121328	1
1580	121340	1
1580	121573	1
1580	122943	1
1580	123908	1
1580	124202	1
1580	124540	1
1580	124551	1
1580	125123	1
1580	125243	1
1580	125520	1
1580	126297	1
1580	126679	1
1580	127571	1
1580	128400	1
1580	128480	1
1580	129337	1
1580	133184	1
1580	134199	1
1580	134425	1
1580	134954	1
1580	136614	1
1580	136689	1
1580	137249	1
1580	137517	1
1580	137518	1
1580	137738	1
1580	137970	1
1580	138444	1
1580	141828	1
1580	144613	1
1580	147298	1
1580	147348	1
1580	148049	1
1580	148265	1
1580	150501	1
1580	150736	1
1580	151324	1
1580	152204	1
1580	153556	1
1580	154875	1
1580	156043	1
1580	157238	1
1580	157381	1
1580	159341	1
1580	159861	1
1580	161257	1
1580	161792	1
1580	162113	1
1580	162281	1
1580	162789	1
1580	166362	1
1580	166531	1
1580	168818	1
1580	169674	1
1580	170095	1
1580	170157	1
1580	170686	1
1580	175083	1
1580	175436	1
1580	175975	1
1580	176504	1
1580	176594	1
1580	178099	1
1580	178354	1
1580	178525	1
1580	179137	1
1580	179337	1
1580	179696	1
1580	181300	1
1580	182881	1
1580	183321	1
1580	183382	1
1580	184067	1
1580	184398	1
1580	187084	1
1580	187660	1
1580	188174	1
1580	188213	1
1580	191042	1
1580	192421	1
1580	192658	1
1580	192883	1
1580	194024	1
1580	194877	1
1580	196510	1
1580	199127	1
1580	201488	1
1580	201652	1
1580	202750	1
1580	204079	1
1580	205487	1
1580	206046	1
1580	206102	1
1580	206587	1
1580	206739	1
1580	208583	1
1580	209077	1
1580	209281	1
1580	210636	1
1580	212697	1
1580	213654	1
1580	214100	1
1580	215755	1
1580	217050	1
1580	217066	1
1580	218041	1
1580	219265	1
1580	220151	1
1580	221091	1
1580	221235	1
1580	221348	1
1580	221551	1
1580	221559	1
1580	222148	1
1580	222847	1
1580	223650	1
1580	224670	1
1580	227310	1
1580	229769	1
1580	230365	1
1580	232185	1
1580	232995	1
1580	234694	1
1580	234828	1
1580	235284	1
1580	235497	1
1580	235828	1
1580	236178	1
1580	236876	1
1580	237020	1
1580	237523	1
1580	237565	1
1581	1479	1
1581	7595	1
1581	13695	1
1581	20998	1
1581	27643	1
1581	31121	1
1581	73104	1
1581	83500	1
1581	92793	1
1581	106424	1
1581	128127	1
1581	173294	1
1581	199107	1
1581	224269	1
1581	238422	1
1581	240093	1
1581	244001	1
1581	248564	1
1581	248804	1
1581	252053	1
1581	256837	1
1581	271063	1
1581	273338	1
1581	296378	1
1581	301636	1
1581	307839	1
1581	314481	1
1581	321161	1
1581	325765	1
1581	328651	1
1581	332289	1
1581	341960	1
1581	347756	1
1581	357510	1
1581	357670	1
1581	360571	1
1581	362772	1
1581	364684	1
1581	365727	1
1581	378553	1
1581	378992	1
1581	383172	1
1581	385953	1
1581	406455	1
1581	423514	1
1581	425463	1
1581	426574	1
1581	430343	1
1581	436673	1
1581	441596	1
1581	444166	1
1581	445518	1
1581	463393	1
1581	475661	1
1581	476750	1
1581	479486	1
1581	482574	1
1581	489180	1
1581	495780	1
1581	500777	1
1581	501363	1
1581	713283	1
1581	715401	1
1581	720015	1
1581	724445	1
1581	724666	1
1581	725605	1
1581	731407	1
1581	745990	1
1581	748229	1
1581	750949	1
1581	760041	1
1581	770909	1
1581	771881	1
1581	783763	1
1581	785408	1
1581	787150	1
1581	788677	1
1581	790336	1
1581	795148	1
1581	802729	1
1581	805634	1
1581	807800	1
1581	813263	1
1581	818979	1
1581	821179	1
1581	828264	1
1581	828700	1
1581	836068	1
1581	845613	1
1581	851847	1
1581	863241	1
1581	866433	1
1581	866626	1
1581	867027	1
1581	868801	1
1581	869389	1
1581	881306	1
1581	883208	1
1581	885912	1
1581	890366	1
1581	891159	1
1581	891220	1
1581	892673	1
1581	893033	1
1581	893742	1
1581	895177	1
1581	899252	1
1581	899894	1
1581	900825	1
1581	901786	1
1581	902173	1
1581	903037	1
1581	904258	1
1581	905149	1
1581	905180	1
1581	906106	1
1581	906128	1
1581	907705	1
1581	908177	1
1581	908990	1
1581	910306	1
1581	910846	1
1581	911207	1
1581	911276	1
1581	911330	1
1581	911556	1
1581	915069	1
1581	915342	1
1581	915910	1
1581	917204	1
1581	917404	1
1581	918185	1
1581	919067	1
1581	919716	1
1581	919756	1
1581	919850	1
1581	923948	1
1581	924305	1
1581	925357	1
1581	925818	1
1581	925836	1
1581	927878	1
1581	928899	1
1581	930376	1
1581	931100	1
1581	934467	1
1581	934688	1
1581	937166	1
1581	937350	1
1581	938362	1
1581	942066	1
1581	942244	1
1581	944452	1
1581	944619	1
1581	944905	1
1581	945427	1
1581	945610	1
1581	946483	1
1581	946784	1
1581	948510	1
1581	950928	1
1581	951012	1
1581	951945	1
1581	953012	1
1581	953210	1
1581	956099	1
1581	956629	1
1581	957221	1
1581	959127	1
1581	960598	1
1581	963673	1
1581	965090	1
1581	965189	1
1581	969452	1
1581	969959	1
1581	970188	1
1581	970900	1
1581	971921	1
1581	976899	1
1581	978255	1
1581	978398	1
1581	979263	1
1581	979541	1
1581	980560	1
1581	982212	1
1581	983388	1
1581	983911	1
1581	984959	1
1581	985278	1
1581	986406	1
1581	988567	1
1581	988817	1
1581	988928	1
1581	989719	1
1581	990302	1
1581	991873	1
1581	992031	1
1581	993545	1
1581	994071	1
1581	994343	1
1581	994548	1
1581	995271	1
1581	996433	1
1581	997256	1
1581	997650	1
1581	997719	1
1581	1000931	1
1581	1004314	1
1581	1004521	1
1581	1004989	1
1581	1005621	1
1581	1006217	1
1581	1008792	1
1581	1010050	1
1581	1016042	1
1581	1016134	1
1581	1016735	1
1581	1017820	1
1581	1018664	1
1581	1019007	1
1581	1019024	1
1581	1021448	1
1581	1022478	1
1581	1022849	1
1581	1025136	1
1581	1025553	1
1581	1028593	1
1581	1030751	1
1581	1032426	1
1581	1032743	1
1581	1033164	1
1581	1033636	1
1581	1033745	1
1581	1034126	1
1581	1034192	1
1581	1034276	1
1581	1035369	1
1581	1035906	1
1581	1036740	1
1581	1037337	1
1581	1041138	1
1581	1041194	1
1581	1041860	1
1581	1042315	1
1581	1042910	1
1581	1044723	1
1581	1045187	1
1581	1047051	1
1581	1049259	1
1581	1049528	1
1581	1049747	1
1581	1052262	1
1581	1052704	1
1581	1053172	1
1581	1058925	1
1581	1060355	1
1581	1060423	1
1581	1061646	1
1581	1062291	1
1581	1062503	1
1581	1062992	1
1581	1065966	1
1581	1066026	1
1581	1066134	1
1581	1066714	1
1581	1067892	1
1581	1070704	1
1581	1070844	1
1581	1071976	1
1581	1072082	1
1581	1074583	1
1581	1077397	1
1581	1078006	1
1581	1078713	1
1581	1080416	1
1581	1081747	1
1581	1081788	1
1581	1083681	1
1581	1084087	1
1581	1087402	1
1581	1089184	1
1581	1089605	1
1581	1090456	1
1581	1090645	1
1581	1091238	1
1581	1093521	1
1581	1094402	1
1581	1095252	1
1581	1096062	1
1581	1097124	1
1581	1098327	1
1581	1099844	1
1581	1100690	1
1581	1102500	1
1581	1104319	1
1581	1105052	1
1581	1106016	1
1581	1106615	1
1581	1107548	1
1581	1107589	1
1581	1109076	1
1581	1109331	1
1581	1109407	1
1581	1109741	1
1581	1114108	1
1581	1115017	1
1581	1117130	1
1581	1121093	1
1581	1121148	1
1581	1122486	1
1581	1123842	1
1581	1123913	1
1581	1124012	1
1581	1127359	1
1581	1127996	1
1581	1128378	1
1581	1130781	1
1581	1131135	1
1581	1131178	1
1581	1132927	1
1581	1134099	1
1581	1136671	1
1581	1136726	1
1581	1138000	1
1581	1138087	1
1581	1141878	1
1581	1142635	1
1581	1143247	1
1581	1143966	1
1581	1146556	1
1581	1148230	1
1581	1148865	1
1581	1151724	1
1581	1152208	1
1581	1152676	1
1581	1152774	1
1581	1155455	1
1581	1156196	1
1581	1156268	1
1581	1157020	1
1581	1157353	1
1581	1159216	1
1581	1160817	1
1581	1161048	1
1581	1161683	1
1581	1162322	1
1581	1162698	1
1581	1163286	1
1581	1165884	1
1581	1168839	1
1581	1168990	1
1581	1169422	1
1581	1170134	1
1581	1170396	1
1581	1172110	1
1581	1174347	1
1581	1177160	1
1581	1177283	1
1581	1177557	1
1581	1180288	1
1581	1180722	1
1581	1180937	1
1581	1181487	1
1581	1182051	1
1581	1183128	1
1581	1183769	1
1581	1183778	1
1581	1185790	1
1581	1186375	1
1581	1186534	1
1581	1186928	1
1581	1187547	1
1581	1189850	1
1581	1189976	1
1581	1190882	1
1581	1191055	1
1581	1191191	1
1581	1191349	1
1581	1191851	1
1581	1193430	1
1581	1193473	1
1581	1193498	1
1581	1194388	1
1581	1194557	1
1581	1195449	1
1581	1195769	1
1581	1196180	1
1581	1199013	1
1581	1200859	1
1581	1201878	1
1581	1202912	1
1581	1204255	1
1581	1204488	1
1581	1204581	1
1581	1204654	1
1581	1204860	1
1581	1205137	1
1581	1207196	1
1581	1210094	1
1581	1210187	1
1581	1210270	1
1581	1211560	1
1581	1211741	1
1581	1212006	1
1581	1213587	1
1581	1213632	1
1581	1213878	1
1581	1214858	1
1581	1215063	1
1581	1215821	1
1581	1216498	1
1581	1218012	1
1581	1218159	1
1581	1219746	1
1581	1220492	1
1581	1221024	1
1581	1221444	1
1581	1221583	1
1581	1221932	1
1581	1222322	1
1581	1222840	1
1581	1223001	1
1581	1223875	1
1581	1226046	1
1581	1227712	1
1581	1228352	1
1581	1229110	1
1581	1230290	1
1581	1230333	1
1581	1231350	1
1581	1232502	1
1581	1232904	1
1581	1233395	1
1581	1234032	1
1581	1234593	1
1581	1234740	1
1581	1238175	1
1581	1239053	1
1581	1240242	1
1581	1240351	1
1581	1240516	1
1581	1242494	1
1581	1242676	1
1581	1242774	1
1581	1243419	1
1581	1244309	1
1581	1245411	1
1581	1246024	1
1581	1246324	1
1581	1248076	1
1581	1248416	1
1581	1248847	1
1581	1248975	1
1581	1249566	1
1581	1250497	1
1581	1250806	1
1581	1251887	1
1581	1253378	1
1581	1253596	1
1581	1254006	1
1581	1255580	1
1581	1255846	1
1581	1256830	1
1581	1257141	1
1581	1258057	1
1581	1260274	1
1581	1260464	1
1581	1260472	1
1581	1260803	1
1581	1262449	1
1581	1262810	1
1581	1262816	1
1581	1265133	1
1581	1266235	1
1581	1268297	1
1581	1269806	1
1581	1271504	1
1581	1271511	1
1581	1271578	1
1581	1272560	1
1581	1272632	1
1581	1272689	1
1581	1272738	1
1581	1272816	1
1581	1272958	1
1581	1274213	1
1581	1274885	1
1581	1275226	1
1581	1275765	1
1581	1277279	1
1581	1277425	1
1581	1278462	1
1581	1278620	1
1581	1278937	1
1581	1279070	1
1581	1279501	1
1581	1279944	1
1581	1280273	1
1581	1282895	1
1581	1283893	1
1581	1287669	1
1581	1288527	1
1581	1288612	1
1581	1289325	1
1581	1290523	1
1581	1290776	1
1581	1292310	1
1581	1292664	1
1581	1293217	1
1581	1294714	1
1581	1294913	1
1581	1295134	1
1581	1296322	1
1581	1296767	1
1581	1297046	1
1581	1297271	1
1581	1297495	1
1581	1297627	1
1581	1298203	1
1581	1299139	1
1581	1299577	1
1581	1300272	1
1581	1301302	1
1581	1301826	1
1581	1302670	1
1581	1303988	1
1581	1304411	1
1581	1304586	1
1581	1305651	1
1581	1305662	1
1581	1306405	1
1581	1306969	1
1581	1308457	1
1581	1308926	1
1581	1310123	1
1581	1311374	1
1581	1312705	1
1581	1313419	1
1581	1313596	1
1581	1313979	1
1581	1314439	1
1581	1315047	1
1581	1316289	1
1581	1316533	1
1581	1317092	1
1581	1317165	1
1581	1317914	1
1581	1317951	1
1581	1318213	1
1581	1319388	1
1581	1319961	1
1581	1321231	1
1581	3204162	1
1581	3204445	1
1581	3560505	1
1581	3561271	1
1581	3561752	1
1581	5697742	1
1581	20925693	1
1582	67	1
1582	2279	1
1582	27564	1
1582	28319	1
1582	30225	1
1582	31666	1
1582	31666	1
1582	40322	1
1582	40322	1
1582	44894	1
1582	49037	1
1582	49037	1
1582	52527	1
1582	63818	1
1582	63818	1
1582	64550	1
1582	74286	1
1582	102599	1
1582	115279	1
1582	115279	1
1582	120409	1
1582	121767	1
1582	121767	1
1582	125693	1
1582	126974	1
1582	128662	1
1582	134920	1
1582	149634	1
1582	158175	1
1582	158175	1
1582	159479	1
1582	159479	1
1582	160888	1
1582	160888	1
1582	166747	1
1582	189258	1
1582	198197	1
1582	201286	1
1582	201286	1
1582	204827	1
1582	210198	1
1582	210198	1
1582	212184	1
1582	212184	1
1582	212668	1
1582	212668	1
1582	227319	1
1582	233598	1
1582	247330	1
1582	248044	1
1582	248708	1
1582	258701	1
1582	278880	1
1582	279781	1
1582	294172	1
1582	298184	1
1582	299973	1
1582	312862	1
1582	317374	1
1582	318672	1
1582	335517	1
1582	349499	1
1582	349803	1
1582	355294	1
1582	356227	1
1582	359301	1
1582	360017	1
1582	376533	1
1582	395064	1
1582	400464	1
1582	417654	1
1582	427442	1
1582	436640	1
1582	441932	1
1582	442665	1
1582	445345	1
1582	446033	1
1582	452143	1
1582	467082	1
1582	471869	1
1582	483272	1
1582	485953	1
1582	493877	1
1582	497216	1
1582	498014	1
1582	502728	1
1582	507988	1
1582	511107	1
1582	526745	1
1582	535533	1
1582	540287	1
1582	540493	1
1582	543727	1
1582	549987	1
1582	553082	1
1582	556129	1
1582	564265	1
1582	569514	1
1582	571960	1
1582	580883	1
1582	602224	1
1582	607496	1
1582	608504	1
1582	611911	1
1582	630804	1
1582	636387	1
1582	636466	1
1582	666692	1
1582	668484	1
1582	675391	1
1582	681012	1
1582	684055	1
1582	686405	1
1582	700505	1
1582	705067	1
1582	713672	1
1582	828796	1
1582	878726	1
1582	885735	1
1582	892740	1
1582	900664	1
1582	902670	1
1582	905934	1
1582	911214	1
1582	913683	1
1582	917554	1
1582	925343	1
1582	925470	1
1582	935428	1
1582	938436	1
1582	943168	1
1582	945672	1
1582	950633	1
1582	951251	1
1582	954161	1
1582	957152	1
1582	964962	1
1582	970769	1
1582	973720	1
1582	976567	1
1582	978296	1
1582	992177	1
1582	1088267	1
1582	1088812	1
1582	1089690	1
1582	1091376	1
1582	1095077	1
1582	1099388	1
1582	1103168	1
1582	1106688	1
1582	1106766	1
1582	1112502	1
1582	1112790	1
1582	1116014	1
1582	1119384	1
1582	1124582	1
1582	1124844	1
1582	1126838	1
1582	1128723	1
1582	1130461	1
1582	1133719	1
1582	1134019	1
1582	1139183	1
1582	1142425	1
1582	1144643	1
1582	1147145	1
1582	1147686	1
1582	1151052	1
1582	1152959	1
1582	1153817	1
1582	1155188	1
1582	1160990	1
1582	1187088	1
1582	1195581	1
1582	1210465	1
1582	1220680	1
1582	1253632	1
1582	1480295	1
1582	3974171	1
1582	5257002	1
1582	5837551	1
1582	6891297	1
1582	10515243	1
1582	11976370	1
1582	11976370	1
1582	15957198	1
1582	20181148	1
1582	20184330	1
1582	21508911	1
1582	21680329	1
1582	21908939	1
1582	21908939	1
1582	21908939	1
1582	21908939	1
1582	22396627	1
1582	22449735	1
1582	22533293	1
1582	22593493	1
1582	22650354	1
1582	22653043	1
1582	22654830	1
1582	22656857	1
1582	22657524	1
1582	22659523	1
1582	22661722	1
1582	22662252	1
1582	22662741	1
1582	22665651	1
1582	22669500	1
1582	22670007	1
1582	22670262	1
1582	22671768	1
1582	22672638	1
1582	22673419	1
1582	22673454	1
1582	22677241	1
1582	22679385	1
1582	22679738	1
1582	22680551	1
1582	22681182	1
1582	22682273	1
1582	22683778	1
1582	22684652	1
1582	22687523	1
1582	22688398	1
1582	22688605	1
1582	22689694	1
1582	22742331	1
1582	22863033	1
1582	22865502	1
1582	22867628	1
1582	22868583	1
1582	22870062	1
1582	22870323	1
1582	22873974	1
1582	22879672	1
1582	22880686	1
1582	23056248	1
1583	1099	1
1583	5114	1
1583	55052	1
1583	61570	1
1583	74871	1
1583	76537	1
1583	133446	1
1583	141197	1
1583	180856	1
1583	197330	1
1583	216355	1
1583	440172	1
1583	503519	1
1583	565724	1
1583	645187	1
1583	687281	1
1583	2578724	1
1584	1404	1
1584	17124	1
1584	181454	1
1584	471239	1
1585	45310	1
1585	57125	1
1585	70385	1
1585	116766	1
1585	139878	1
1585	157233	1
1585	184019	1
1585	185538	1
1585	187964	1
1585	222384	1
1585	1021741	1
1585	1021741	1
1585	2225557	1
1585	3196030	1
1585	4757257	1
1585	4757257	1
1586	1049	1
1586	1064	1
1586	18143	1
1586	18143	1
1586	22872	1
1586	79692	1
1586	96286	1
1586	117495	1
1586	129683	1
1586	178846	1
1586	208466	1
1586	728998	1
1586	799163	1
1586	883173	1
1586	3186401	1
1586	3912804	1
1586	4061139	1
1586	4178949	1
1586	4188397	1
1586	4331674	1
1586	4607420	1
1586	5874408	1
1586	5896347	1
1586	9772308	1
1586	21263401	1
1586	21372439	1
1587	224	1
1587	28859	1
1587	29832	1
1587	34606	1
1587	58657	1
1587	65392	1
1587	79614	1
1587	123103	1
1587	147875	1
1587	158577	1
1587	187729	1
1587	195321	1
1587	202866	1
1587	205864	1
1587	371475	1
1587	485640	1
1587	596277	1
1587	689559	1
1587	729555	1
1587	739599	1
1587	767720	1
1587	769844	1
1587	828974	1
1587	856864	1
1587	1185463	1
1587	2066377	1
1587	3759750	1
1587	3902981	1
1588	68	1
1588	65662	1
1588	1198406	1
1588	21288364	1
1589	200	1
1589	3178	1
1589	8651	1
1589	10667	1
1589	12453	1
1589	12877	1
1589	13028	1
1589	13247	1
1589	15442	1
1589	16863	1
1589	18710	1
1589	19298	1
1589	20242	1
1589	22548	1
1589	23853	1
1589	24245	1
1589	26532	1
1589	26800	1
1589	29476	1
1589	29657	1
1589	32947	1
1589	37285	1
1589	49941	1
1589	60717	1
1589	66325	1
1589	69540	1
1589	77483	1
1589	77753	1
1589	84782	1
1589	90439	1
1589	96779	1
1589	101757	1
1589	103484	1
1589	110814	1
1589	130365	1
1589	132238	1
1589	140068	1
1589	143981	1
1589	150007	1
1589	158908	1
1589	159137	1
1589	167537	1
1589	174009	1
1589	179129	1
1589	183302	1
1589	186874	1
1589	189186	1
1589	198049	1
1589	201022	1
1589	203387	1
1589	220493	1
1589	224369	1
1589	226626	1
1589	227140	1
1589	576177	1
1589	613579	1
1589	760242	1
1589	1407761	1
1589	1427541	1
